Timestamp,Tweet,username,hashtags,followers_count
2020-06-16 19:07:06,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'n_w_z',"['OnThisDay', 'WorldCup']",464
2020-06-16 19:07:04,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'fishtrenado',"['OnThisDay', 'WorldCup']",1160
2020-06-16 19:06:52,b'RT @FIFAWorldCup: What if @Cristiano was born 50 years earlier? \xf0\x9f\xa4\x94\n\nWe gave the @selecaoportugal superstar a vintage look befitting the 1970\xe2\x80\xa6',b'andrifahrezii',[],124
2020-06-16 19:06:47,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'Poto_Answer',"['OnThisDay', 'WorldCup']",696
2020-06-16 19:06:32,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'Jason07623216',"['OnThisDay', 'WorldCup']",159
2020-06-16 19:06:32,b'RT @CarryOnJoan: Who are you going to vote for in Group G of the #WorldCup of #CarryOnUnSungHeroes?\n\nTricky one this - think carefully! Top\xe2\x80\xa6',b'RhidianR',"['WorldCup', 'CarryOnUnSungHeroes']",176
2020-06-16 19:06:24,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'SuloJr',"['OnThisDay', 'WorldCup']",210
2020-06-16 19:06:09,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'narendrasingh21',"['OnThisDay', 'WorldCup']",30
2020-06-16 19:05:59,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'Juan_turks_',"['OnThisDay', 'WorldCup']",434
2020-06-16 19:05:55,b'RT @FIFAcom: \xf0\x9f\x97\x93 #OnThisDay in 2010\n\n\xf0\x9f\x9a\x80 @DiegoForlan7 opened his #WorldCup South Africa 2010 account in some style for \xf0\x9f\x87\xba\xf0\x9f\x87\xbe @Uruguay \n\n\xf0\x9f\xa5\x87 It was\xe2\x80\xa6',b'hqel_14',"['OnThisDay', 'WorldCup']",239
